;Graph theory;Adjacency list;Adjacency matrix;Algebraic graph theory;Chemical graph theory;Circle packing theorem;Complete bipartite graph;Complete graph;Edge list;Graph (abstract data type);Graph (discrete mathematics);Graph database;Graph drawing;Vertex (graph theory);Biadjacency matrix;Cayley graph;Connectivity (graph theory);Degree matrix;Directed graph;Distance matrix;Edmonds matrix;Glossary of graph theory terms;Algebraic combinatorics;Algorithmic graph theory;Chromatic polynomial;Cubic graph;Geometric graph theory;Graph property;Group theory;Linear algebra;Network theory;Skew-symmetric graph;Spectral graph theory;Ante Graovac;Chemical graph;Chemical graph generator;Euclidean graph;Mathematical chemistry;Molecule mining;Periodic Graphs (Crystallography);Theoretical chemistry;Topological index;Topology (chemistry);Wiener index;Circle packing;Circle packing in a circle;Circle packing in a square;Circle packing in an equilateral triangle;Circle packing in an isosceles right triangle;Contact graph;Doyle spiral;Intersection graph;Introduction to Circle Packing;Penny graph;Biclique-free graph;Bipartite graph;Clique (graph theory);Complete multipartite graph;Complement graph;Edge (graph theory);Orientation (graph theory);Path (graph theory);Perfect matching;Simple graph;Tournament (graph theory);Undirected graph;Connected component (graph theory);Data structure;Directed acyclic graph;GraphML;Graph Modelling Language;Graph drawing software;Graph rewriting;Graph traversal;Linked data structure;Root (graph theory);Sparse graph;Cartesian product of graphs;Chordal graph;Chromatic number;Cograph;Connected graph;Cycle graph;Diagrammatic form;Disjoint union of graphs;Distance-regular graph;Distance-transitive graph;Empty graph;Geometric networks;Glossary of graph theory;Graph automorphism;Graph of a function;Graph operations;Hypergraph;Infinite graph;K-vertex-connected graph;Lexicographic product of graphs;Line graph;List of graph theory topics;Mixed graph;Multiple edges;Null graph;Path graph;Perfect graph;Planar graph;Polytree;Quiver (mathematics);Regular graph;Series–parallel graph;AQL (ArangoDB Query Language);AllegroGraph;Apache Giraph;Apache HBase;ArangoDB;Berkeley DB;Cypher (query language);Cypher Query Language;Database;Document-oriented database;GQL Graph Query Language;GraphQL;Graph (data structure);Graph Query Language;Angular resolution (graph drawing);Arc diagram;Area (graph drawing);Bend minimization;BioFabric;Circular layout;Computer network diagram;Crossing number (graph theory);Dominance drawing;Force-based layout;Graph embedding;Graphviz;Greedy embedding;International Symposium on Graph Drawing;Layered graph drawing;Adjacency (graph theory);Cut vertex;Graph enumeration;Induced subgraph;Neighborhood (graph theory);Node (computer science);Universal vertex;Vertex-transitive graph;Vertex (geometry);Vertex cover;Vertex figure;Vertex separator;Vertex space;Cayley's theorem;Cayley table;Circulant graph;Cycle graph (algebra);Graph coloring;Schreier coset graph;Algebraic connectivity;Balinski's theorem;Biconnected graph;Dynamic connectivity;Edge-connectivity;Expander graph;Flow network;Menger's theorem;Strength of a graph;Strongly connected component;Degree (graph theory);Integer matrix;Laplacian matrix;Bidirected graph;DGML;Digraph realization problem;Directed cycle;Directed multigraph;Flow graph (mathematics);Free category;Kleitman–Wang algorithm;Oriented graph;Oriented tree;Rooted graph;Signal-flow graph;Strongly connected;Topological sorting;Tournament (mathematics);Transpose graph;DFT matrix;Distance;Distance set;Euclidean distance matrix;Frobenius matrix;Hadamard matrix;Biregular graph;Block graph;Book (graph theory);Circle graph;Core (graph theory);Cut (graph theory);Cut space;Cycle space;Diamond graph;Distance (graph theory);Domatic number;Edge space;Edgeless graph;Abstract algebra;Algebraic Combinatorics (journal);Association scheme;Combinatorial commutative algebra;Combinatorial design;Combinatorics;Enumerative combinatorics;Journal of Algebraic Combinatorics;Polyhedral combinatorics;Chromatic invariant;Deletion-contraction recurrence;Graph polynomial;Petersen graph;Tutte polynomial;Vertex coloring;Biggs–Smith graph;Coxeter graph;Cube graph;Cubic function;Cubical graph;Desargues graph;Ellingham–Horton graph;Frucht graph;Gray graph;Horton graph;Hypercube graph;Möbius–Kantor graph;Polyhedral graph;Biological network;Complex network;Fáry's theorem;Hyperbolic geometric graph;List of network theory topics;Network science;Planar straight-line graph;Graph canonization;Graph isomorphism;Graph isomorphism problem;Graph labeling;Graph spectrum;Logic of graphs;Order (graph theory);Size (graph theory);Abelian group;Abelian variety;Algebraic K-theory;Algebraic group;Algebraic number theory;Algebraic structure;Algebraic topology;Arithmetic group;Automorphism group;Category theory;Circle group;Classification of finite simple groups;Combinatorial group theory;Compact Lie group;Cyclic group;Algebra over a field;Algebraic geometry;Augmented matrix;Bilinear map;Calculus;Comparison of linear algebra libraries;Computational mathematics;Centrality;Clustering coefficient;Computer network;Degree centrality;Degree distribution;Dependency network;Eigenvector centrality;Evolving networks;Fitness model (network theory);Immune network theory;Interdependent networks;Asymmetric graph;Half-transitive graph;Semi-symmetric graph;Symmetric graph;Zero-symmetric graph;Graph invariant;Schwenk A. J.;Spectral clustering;Spectrum of a matrix;Chemical bond;Chemical compound;Chemical formula;Condensed formula;Labeled graph;Molecular formula;Molecular model;Structural formula;Chemical library;Chemical synthesis;Cheminformatics;Computer-assisted structure elucidation;Drug design;Molecular graph;Applied mathematics;Areas of mathematics;Biophysical chemistry;Chemical biology;Chemical law;Chemical physics;Chemical reaction network theory;Chemical thermodynamics;Chemist;Chemistry;Chemistry education;Clinical chemistry;Computational chemistry;Computer algebra;Engineering mathematics;Chemical space;Graph mining;Inverse QSAR problem;Molecular Query Language;Molecule;Structured data mining;Crystal structure;Crystallography;Hypothetical zeolite;Periodic Graph (Geometry);Periodic graph (geometry);Chemical reaction;Food physical chemistry;Inorganic chemistry;Atom bond connectivity index;Chemical structure;Estrada index;Hosoya index;Hyper-Wiener index;Merrifield-Simmons index;Padmakar–Ivan index;Randić's molecular connectivity index;Randić index;Szeged index;Molecular geometry;Molecular structure;Harry Wiener;Apollonian sphere packing;Circle packing in a rectangle;Close-packing of equal spheres;Ellipsoid packing;Finite sphere packing;Kepler conjecture;Kissing number;Packing density;Packing problems;Sphere packing;Sphere packing in a cube;Sphere packing in a cylinder;Sphere packing in a sphere;Square packing;Tammes problem;Unequal sphere packing;Circle;Square packing in a circle;Tetrahedron packing;Cotes's spiral;Euler spiral;Fermat's spiral;Golden spiral;List of spirals;Logarithmic spiral;On Spirals;Padovan cuboid spiral;Peter G. Doyle;Poinsot's spirals;Spiral of Theodorus;Circular arc graph;Indifference graph;Intersection (set theory);Intersection number (graph theory);Interval graph;Permutation graph;Polygon-circle graph;String graph;Trapezoid graph;Unit disk graph;Ring lemma;Unit distance graph;Forbidden graph characterization;Bipartite dimension;Bipartite double cover;Bipartite hypergraph;Bipartite matroid;Bipartite realization problem;Convex bipartite graph;Edge coloring;Isolated vertex;Matching (graph theory);Clique-sum;Clique-width;Clique complex;Clique cover;Clique game;Clique graph;Clique problem;Independent set (graph theory);Simplex graph;Triangle-free graph;Complement (set theory);Perfect graph theorem;Relative complement;Self-complementary graph;Acyclic orientation;Bipolar orientation;Pfaffian orientation;Robbins' theorem;Strong orientation;Tree (graph theory);End (graph theory);Hamiltonian path;Induced path;Strongly-connected digraph;FKT algorithm;Matching polytope;Maximum cardinality matching;Perfect matching in high-degree hypergraphs;Tutte theorem;Round-robin tournament;Tournament solution;Biconnected component;Cluster graph;Forest (graph theory);Giant component;Abstract data type;Array (data structure);Array data structure;Collection (abstract data type);Composite data type;Computer data storage;Concurrent data structure;Data access;Data architecture;Data model;Data modeling;Data structure diagram;Data type;Database design;Dictionary of Algorithms and Data Structures;Disjoint-set data structure;Dynamization;Acyclic dependencies principle;Feedback arc set;Main path analysis;Trivial Graph Format;XGMML;XML;DOT (graph description language);Graph-tool;Attributed graph grammar;Double-pushout approach;Double pushout graph rewriting;GReAT;Graph homomorphism;Layout algorithm;Port graph grammar;Rewriting;Single-pushout approach;Single pushout graph rewriting;Subgraph isomorphism problem;Best-first search;External memory graph traversal;Graph search;Topological sort;Tree (data structure);Tree traversal;Dynamic data structures;Linked list;List of data structures;Record (computer science);Retrieval Data Structure;Stack (abstract data type);Structure;XOR linked list;Arborescence (graph theory);Binary tree;Caterpillar tree;Hypertree;List of graphs;Normal tree;Order of a graph;Pseudoforest;Recursive tree;Spanning tree (mathematics);Starlike tree;Subgraph (graph theory);Ternary tree;Tree data structure;Trémaux tree;Unrooted binary tree;Dense subgraph;Somewhere dense (Graph Theory);Grid graph;Rook's graph;Tensor product of graphs;Vizing conjecture;Wilfried Imrich;Apollonian network;Chordal completion;Cop-win graph;Dually chordal graph;Even-hole-free graph;Maximal planar graph;Meyniel graph;Peripheral cycle;Ptolemaic graph;Quasi-threshold graph;Strangulated graph;Strongly chordal graph;Acyclic coloring;Adjacent-vertex-distinguishing-total coloring;B-coloring;Brooks' theorem;Circular coloring;Cocoloring;Complete coloring;Critical graph;DSatur;De Bruijn–Erdős theorem (graph theory);Defective coloring;Distinguishing coloring;Dual graph;Equitable coloring;Exact coloring;Fractional chromatic number;Fractional coloring;Gallai–Hasse–Roy–Vitaver theorem;Graph coloring game;Split decomposition;Strongly perfect graph;Cycle (graph theory);Cyclic graph;Eulerian graph;Hamiltonian graph;Platonic graph;Activity diagram;Bachman diagram;Bar chart;Block diagram;Carroll diagram;Cartogram;Cartography;Chart;Chartjunk;Circuit diagram;Cobweb diagram;Color coding in data visualization;Commutative diagram;Comparison diagram;Concept map;Constellation diagram;Context diagram;Data and information visualization;Data flow diagram;Data visualization;Depiction;Deployment diagram;Diagram (category theory);Diagram (disambiguation);Diagrammatic reasoning;Diagrammatology;Digital timing diagram;Disjoint union;Klein graph;Strongly regular graph;Sylvester graph;Wells graph;Edge-transitive graph;Hamming graph;Intersection array;Livingstone graph;Graph properties;Spatial network;Frucht's theorem;Binary operation;Corona product of graphs;Graph products;Operation (mathematics);Unary operation;BF-graph;Balanced hypergraph;Ear (graph theory);Hall-type theorems for hypergraphs;Hypergraph grammar;Incidence graph;Component (graph theory);K-edge-connected graph;Structural cohesion;Common graph;Extremal graph theory;Dipole graph;Incident (graph theory);Pseudograph;Linear forest;Path decomposition;Chromatic index;Clique cover number;Clique number;Graph coloring problem;1-planar graph;Apex graph;Finite graph;Halin graph;Kuratowski's theorem;Mac Lane's planarity criterion;Map graph;Outerplanar graph;Planar separator theorem;Planarity;Planarity testing;Planarization;Plane curve;Directed edge;Commuting diagram;Dynkin diagram;Ext quiver;Gabriel's theorem;Graph algebra;Multidigraph;Quiver diagram;Semi-invariant of a quiver;Handshaking lemma;Highly irregular graph;Random regular graph;SPQR tree;Series-parallel partial order;Series and parallel circuits;Treewidth;Vertex deletion;Vertex merging;Multi-model database;NoSQL;Linked Data;RDF Database;Resource Description Framework;Semantic triple;Apache Hadoop;Apache Hama;Apache Accumulo;Apache CarbonData;Apache Cassandra;Apache CouchDB;Apache Ignite;Apache Parquet;Apache Phoenix;Berkeley Software Distribution;Comdb2;DBM (computing);Key–value database;Lightning Memory-Mapped Database;Contextual Query Language;Neo4j;Regular path query;XQuery;Active database;Array DBMS;Bibliographic database;Blockchain-based database;Cloud database;Column-oriented DBMS;Column (database);Comparison of database tools;Comparison of multi-model databases;Comparison of object database management systems;Comparison of object–relational database management systems;Comparison of relational database management systems;CrateIO;Data dictionary;Database engine;Database storage structures;Database theory;DocumentDB;Flat-file database;Full-text database;Graph databases;Hierarchical database model;Graph Modeling Language;Gsql.org;Gremlin (query language);RAC drawing;Semicircle;Orthogonal drawing;Force-directed graph drawing;Comparison of network diagram software;Diagram;Network diagram;Network topology;Albertson conjecture;Crossing Numbers of Graphs;Crossing number inequality;Hanani–Tutte theorem;Turán's brick factory problem;Upward planar drawing;Book embedding;Book thickness;Embedding;Graph-encoded map;Linkless embedding;Rotation system;Topological graph theory;Cytoscape;Igraph;Microsoft Automatic Graph Layout;NetworkX;Peter Eades;Force-based algorithms (graph drawing);Triconnected component;Vertex cut;Algebraic enumeration;Combinatorial enumeration;Simple directed graph;Distance-hereditary graph;Induced cycle;Induced matching;Induced subgraph isomorphism problem;Neighbourhood (graph theory);Neighbourhood (mathematics);Second neighborhood problem;Dominating set;Trivially perfect graph;Convex polyhedron;Edge (geometry);Intersection (Euclidean geometry);Intersection (geometry);Open line segment;Point (geometry);Polygon;Polyhedron;Vertex (computer graphics);Vertex (curve);Vertex arrangement;Vertex normal;Covering problems;Polygon covering;Set cover problem;Cell (geometry);Dorman Luke;Dual polyhedron;Face (geometry);Isogonal figure;Polytope;Vertex configuration;Vector space;Cayley's formula;First isomorphism theorem;Group isomorphism;Symmetric group;Arthur Cayley;Finite group;Multiplication table;Paley graph;Coset enumeration;Schreier's subgroup lemma;Todd–Coxeter algorithm;Steinitz's theorem;Articulation vertex;Graph connectivity;Expander code;Expander mixing lemma;Expander walk sampling;Ramanujan graph;Bipartite matching;Circulation problem;Dinic's algorithm;Edmonds–Karp algorithm;Flow (computer networking);Max-flow min-cut theorem;Max flow;Maximum flow;Maximum flow problem;Multi-commodity flow problem;Nowhere-zero flow;Pipe network analysis;Cut set;Karl Menger;Kőnig's theorem (graph theory);Graph toughness;Cycle rank;Kosaraju's algorithm;Path-based strong component algorithm;St-connectivity;Strong connectivity augmentation;Tarjan's strongly connected components algorithm;Weak component;Degeneracy (graph theory);Vizing's theorem;Binary matrix;Block-diagonal matrix;Block matrix;Block tridiagonal matrix;GCD matrix;List of matrices;Admittance matrix;Calculus on finite weighted graphs;Discrete Laplace operator;Graph Fourier Transform;Graph Fourier transform;Fulkerson–Chen–Anstee theorem;Graph realization problem;Kleitman–Wang algorithms;Cactus graph;Cycle basis;Cycle detection;Eulerian path;Even-cycle-free graph;Hamiltonian cycle;Veblen's theorem;Multidimensional network;Coates graph;Control-flow graph;Digraph (mathematics);Flowchart;Mason graph;Category (mathematics);Functor category;Glossary of category theory;Outline of category theory;String diagram;Rooted product of graphs;Rooted tree;Sink (graph theory);Bond graphs;Mason's gain formula;Mason's rule;Noncommutative signal-flow graph;Adaptive sort;Comb sort;Comparison sort;Cycle sort;Dependency resolution;Directed path;Indegree;Transpose;Web graph;Dot-matrix display;Dot matrix printers;Dot matrix printing;Matrix (mathematics);Bregman divergence;Chebyshev distance;Closeness (mathematics);Color difference;Cosmic distance ladder;Distance from a point to a line;Distance from a point to a plane;Distance geometry problem;Distance measure;Distance measurement;Edit distance;Energy distance;Euclidean distance;Geographic distance;Hamming distance;Hausdorff distance;Jaro–Winkler distance;Length;Levenshtein distance;Magnitude (mathematics);Mahalanobis distance;Manhattan distance;Erdős distinct distances problem;Falconer's conjecture;Isosceles set;Metric space;Set (mathematics);Distance geometry;Euclidean norm;Euclidean random matrix;Euclidean space;Kendall Atkinson;Logarithmic norm;Operator norm;Vector norm;Alternating sign matrix;Bidiagonal matrix;Butson-type Hadamard matrices;Complex Hadamard matrix;Exchange matrix;Hadamard's inequality;Hadamard's maximal determinant problem;Hadamard code;Hadamard transform;Hankel matrix;Hessenberg matrix;Levi graph;Journal of Combinatorial Theory;Harmonious labeling;Journal of Graph Theory;Line perfect graph;Chord diagram (mathematics);Circle diagram;Squaregraph;Χ-bounded;Homomorphic equivalence;Bridge (graph theory);Graph cuts in computer vision;Maximum cut;Minimum cut;Split (graph theory);Circuit rank;Butterfly graph;Forbidden minor;Closeness (graph theory);Connected (graph theory);Geodetic graph;Metric graph;Resistance distance;Shortest path problem;Maximal independent set;Partition of a set;Algebraic equation;Algebraic equations;Associative algebra;Commutative algebra;Commutative group;Elementary algebra;H-vector;Stanley–Reisner ring;Block design;Bruck–Ryser theorem;Bruck–Ryser–Chowla theorem;Combinatorics of Experimental Design;Fisher's inequality;Spherical design;Steiner system;Arithmetic combinatorics;Bijective proof;Binomial coefficient;Catalan number;Combinatorial;Combinatorial biology;Combinatorial chemistry;Combinatorial game theory;Combinatorial geometry;Combinatorial optimization;Combinatorial topology;Combinatorics and dynamical systems;Combinatorics and physics;Combinatorics on words;Asymptotic combinatorics;Combination;Combinatorial explosion;Combinatorial principles;Combinatorial species;Counting;Dyck path;Inclusion–exclusion principle;Method of distinguished element;Pólya enumeration theorem;Twelvefold way;Abstract polytope;Combinatorica;Convex polytope;Dehn–Sommerville equations;Discrete & Computational Geometry;Discrete geometry;Face lattice;Hirsch conjecture;Neighborly polytope;Order polytope;Simple polytope;Simplicial polytope;Simplicial sphere;Stable matching polytope;Upper bound theorem;Dichromatic polynomial;Flow polynomial;Knot polynomial;Martin polynomial;Matching polynomial;Reliability polynomial;Clebsch graph;Generalized Petersen graph;Möbius-Kantor graph;Odd graph;Bollobás–Riordan polynomial;Coxeter diagram;Hoffman-Singleton graph;Tutte-Coxeter graph;Cantellated cubic honeycomb;Cantitruncated cubic honeycomb;Compound of five cubes;Compound of three cubes;Cross-polytope;Cube (algebra);Cube root;Cubic honeycomb;Cuboctahedron;Cuboid;Decagonal prism;Demicube
Graph theory;0;0.591404;0.617392;0.71153;0.627283;0.53609;0.535753;0.612644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Adjacency list;0;0;0.754436;0;0;0;0;0;0.622298;0.64541;0.615998;0.516816;0.514847;0.538456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
